ROW_HASH,PROPERTY_LOCATION_SK,PROPERTY_ID,ADDRESS,CITY,STATE,COUNTY,ZIP_CODE,IS_CURRENT,VALID_FROM,VALID_TO
6518580561696867181,7251812149983497351,"PO-Box-1646,-Craig,-CO-81626","PO Box 1646, Craig, CO 81626",Craig,CO,Moffat,81626,True,2026-01-29,
-1762183719610372695,-8252278102907215659,"3568-Boettler-St-NE,-Canton,-OH-44721","3568 Boettler St NE, Canton, OH 44721",Canton,OH,Stark,44721,True,2026-01-29,
2133788613113646013,-8040610753944661167,"19026-Highway,-231,-Fountain,-FL-32438","19026 Highway, 231, Fountain, FL 32438",Fountain,FL,Bay,32438,True,2026-01-29,
-2641575479150914722,-4847860132412987042,"PO-Box-1093,-Salida,-CA-95368","PO Box 1093, Salida, CA 95368",Salida,CA,Stanislaus,95368,True,2026-01-29,
-2767458392700340461,2519567414857005396,"630-Sunnyhill-Dr,-Turlock,-CA-95382","630 Sunnyhill Dr, Turlock, CA 95382",Turlock,CA,Stanislaus,95382,True,2026-01-29,
-628570361959156198,6354121423836633249,"217-Kimmey-St,-Georgetown,-DE-19947","217 Kimmey St, Georgetown, DE 19947",Georgetown,DE,Sussex,19947,True,2026-01-29,
3725575272941894322,3267817772121507938,"7800-Woodman-Ave,-Apt-143A,-Panorama-City,-CA-91402","7800 Woodman Ave, Apt 143A, Panorama City, CA 91402",Panorama City,CA,Los Angeles,91402,True,2026-01-29,
-5012526049752895927,4484770822347853866,"520-Winton-St,-Philadelphia,-PA-19148","520 Winton St, Philadelphia, PA 19148",Philadelphia,PA,Philadelphia,19148,True,2026-01-29,
7619744485585520413,4655107203567421929,"2062-68th-St,-Brooklyn,-NY-11204","2062 68th St, Brooklyn, NY 11204",Brooklyn,NY,Kings,11204,True,2026-01-29,
2730139290683686799,918288653827480239,"3170-Harrison-St,-Apt-D116,-Kingman,-AZ-86401","3170 Harrison St, Apt D116, Kingman, AZ 86401",Kingman,AZ,Mohave,86401,True,2026-01-29,
-7080851731300386107,1293452965051389333,"14750-Beach-Blvd,-Apt-50,-Jacksonville-Beach,-FL-32250","14750 Beach Blvd, Apt 50, Jacksonville Beach, FL 32250",Jacksonville Beach,FL,Duval,32250,True,2026-01-29,
-3499948852297208506,8561419197632985130,"1704-W-101st-Ave,-Thornton,-CO-80260","1704 W 101st Ave, Thornton, CO 80260",Thornton,CO,Adams,80260,True,2026-01-29,
-5478911929993855876,-2376093200441194827,"1133-Nw-58th-St,-Seattle,-WA-98107","1133 Nw 58th St, Seattle, WA 98107",Seattle,WA,King,98107,True,2026-01-29,
-7922227635176452853,-7950839312060936483,"1873-Suydam-St,-Ridgewood,-NY-11385","1873 Suydam St, Ridgewood, NY 11385",Ridgewood,NY,Queens,11385,True,2026-01-29,
-8049192214577214832,-8750562199969667400,"3472-Flora-Vista-Ave,-Santa-Clara,-CA-95051","3472 Flora Vista Ave, Santa Clara, CA 95051",Santa Clara,CA,Santa Clara,95051,True,2026-01-29,
1025852950669812231,-2310942197134195205,"1315-Courtesy-Rd,-High-Point,-NC-27260","1315 Courtesy Rd, High Point, NC 27260",High Point,NC,Guilford,27260,True,2026-01-29,
7058225738834755288,-7857309770066263994,"213-North-St,-Mulliken,-MI-48861","213 North St, Mulliken, MI 48861",Mulliken,MI,Eaton,48861,True,2026-01-29,
7147844050625368321,3765525552507619880,"10418-Olney-Dr,-Saint-Louis,-MO-63136","10418 Olney Dr, Saint Louis, MO 63136",Saint Louis,MO,St. Louis,63136,True,2026-01-29,
947580551807181398,6477648197990129699,"1085-Baron-Dr,-Bryn-Mawr,-PA-19010","1085 Baron Dr, Bryn Mawr, PA 19010",Bryn Mawr,PA,Montgomery,19010,True,2026-01-29,
791856665184437603,6122258692840734544,"1217-N-Linwood-Ave,-Baltimore,-MD-21213","1217 N Linwood Ave, Baltimore, MD 21213",Baltimore,MD,Baltimore City,21213,True,2026-01-29,
-4240214085502417402,279675547221432045,"222-Sunbrook-Ln,-Hagerstown,-MD-21742","222 Sunbrook Ln, Hagerstown, MD 21742",Hagerstown,MD,Washington,21742,True,2026-01-29,
8191831375773859843,7492568394929297958,"73412-Mariposa-Dr,-Palm-Desert,-CA-92260","73412 Mariposa Dr, Palm Desert, CA 92260",Palm Desert,CA,Riverside,92260,True,2026-01-29,
2177708648001351433,-707971371200024936,"105G-Constitution-Blvd,-Whiting,-NJ-08759","105G Constitution Blvd, Whiting, NJ 08759",Whiting,NJ,Ocean,08759,True,2026-01-29,
233583037366363911,-2156912598895803217,"1254-E-Washington-St,-Shreveport,-LA-71104","1254 E Washington St, Shreveport, LA 71104",Shreveport,LA,Caddo,71104,True,2026-01-29,
-6149214499043773333,-3518267114102412332,"80-Parr-Ct,-Bluffton,-SC-29910","80 Parr Ct, Bluffton, SC 29910",Bluffton,SC,Beaufort,29910,True,2026-01-29,
-6724822393960344261,4173326083312223628,"1005-Apache-Ct,-Covington,-VA-24426","1005 Apache Ct, Covington, VA 24426",Covington,VA,Alleghany,24426,True,2026-01-29,
-6875036452536306481,-338868395570186160,"2812-Ave-C,-Holmes-Beach,-FL-34217","2812 Ave C, Holmes Beach, FL 34217",Holmes Beach,FL,Manatee,34217,True,2026-01-29,
-3312486416504565482,2967421479377879561,"983-N-1050-E,-American-Fork,-UT-84003","983 N 1050 E, American Fork, UT 84003",American Fork,UT,Utah,84003,True,2026-01-29,
5269725575401009163,3026993583245374433,"3830-Old-Denton-Rd,-Apt-275,-Carrollton,-TX-75007","3830 Old Denton Rd, Apt 275, Carrollton, TX 75007",Carrollton,TX,Denton,75007,True,2026-01-29,
8203562870614634741,767248583279804734,"1524-Abbotston-St,-Baltimore,-MD-21218","1524 Abbotston St, Baltimore, MD 21218",Baltimore,MD,Baltimore City,21218,True,2026-01-29,
458368555001209152,8957448145633874494,"2607-Slide-Rd,-Lubbock,-TX-79407","2607 Slide Rd, Lubbock, TX 79407",Lubbock,TX,Lubbock,79407,True,2026-01-29,
6901857774813459293,-1706033304683309926,"4401-N-Richardt-Ave,-Indianapolis,-IN-46226","4401 N Richardt Ave, Indianapolis, IN 46226",Indianapolis,IN,Marion,46226,True,2026-01-29,
-1815540704017429883,-5210793033220933038,"1611-Pleasant-St,-Apt-106,-Saint-Paul,-MN-55108","1611 Pleasant St, Apt 106, Saint Paul, MN 55108",Saint Paul,MN,Ramsey,55108,True,2026-01-29,
-3059071067025160313,-3116554883019433698,"595-Lakey-Gap-Rd,-Black-Mountain,-NC-28711","595 Lakey Gap Rd, Black Mountain, NC 28711",Black Mountain,NC,Buncombe,28711,True,2026-01-29,
9081127666796226706,-265481609851304185,"5510-Willowtwig-Ln,-Dayton,-OH-45459","5510 Willowtwig Ln, Dayton, OH 45459",Dayton,OH,Montgomery,45459,True,2026-01-29,
1503646386831003189,-4402139773801770236,"3702-Henritze-Ave,-Cleveland,-OH-44109","3702 Henritze Ave, Cleveland, OH 44109",Cleveland,OH,Cuyahoga,44109,True,2026-01-29,
-3702955735655026699,2522498931438964721,"4312-192nd-Pl-SW,-Lynnwood,-WA-98036","4312 192nd Pl SW, Lynnwood, WA 98036",Lynnwood,WA,Snohomish,98036,True,2026-01-29,
5285355384427924538,-7701383447782341409,"2103-Inda-Ave,-Pensacola,-FL-32526","2103 Inda Ave, Pensacola, FL 32526",Pensacola,FL,Escambia,32526,True,2026-01-29,
-8641214946330291686,-5409725076991009846,"475-Howard-St,-Buffalo,-NY-14206","475 Howard St, Buffalo, NY 14206",Buffalo,NY,Erie,14206,True,2026-01-29,
138738337566199664,-9126768701596710292,"27-Far-Corners-Loop,-Sparks-Glencoe,-MD-21152","27 Far Corners Loop, Sparks Glencoe, MD 21152",Sparks Glencoe,MD,Baltimore,21152,True,2026-01-29,
-1409763048140569403,-1201447258572456847,"10364-W-Mission-Dr,-Lot-5343,-Arizona-City,-AZ-85123","10364 W Mission Dr, Lot 5343, Arizona City, AZ 85123",Arizona City,AZ,Pinal,85123,True,2026-01-29,
-2618044244328744102,7949791168193600358,"2043-Lakeshore-Dr-N,-Fleming-Island,-FL-32003","2043 Lakeshore Dr N, Fleming Island, FL 32003",Fleming Island,FL,Clay,32003,True,2026-01-29,
484840515182969107,1996109172840086541,"824-S-17th-St,-Omaha,-NE-68108","824 S 17th St, Omaha, NE 68108",Omaha,NE,Douglas,68108,True,2026-01-29,
-925663935887086445,5809535446872354776,"9108-Sandy-Spring-Ave-SW,-Albuquerque,-NM-87121","9108 Sandy Spring Ave SW, Albuquerque, NM 87121",Albuquerque,NM,Bernalillo,87121,True,2026-01-29,
3395127195352454711,-8958883766553321511,"2250-Earl-View-Dr,-Harrisburg,-PA-17112","2250 Earl View Dr, Harrisburg, PA 17112",Harrisburg,PA,Dauphin,17112,True,2026-01-29,
617942931534534907,-8470442868909674958,"112-Hawk-Ct,-Georgetown,-SC-29440","112 Hawk Ct, Georgetown, SC 29440",Georgetown,SC,Georgetown,29440,True,2026-01-29,
2317362877491911689,3008134709306170280,"261-Warrington-St,-Providence,-RI-02907","261 Warrington St, Providence, RI 02907",Providence,RI,Providence,02907,True,2026-01-29,
-4479032612730767054,819548672522057952,"61288-N-Pontchartrain-Dr,-Lacombe,-LA-70445","61288 N Pontchartrain Dr, Lacombe, LA 70445",Lacombe,LA,St. Tammany,70445,True,2026-01-29,
3737841363572648518,-40246311056121615,"725-Celestial-Ln,-Foster-City,-CA-94404","725 Celestial Ln, Foster City, CA 94404",Foster City,CA,San Mateo,94404,True,2026-01-29,
3829873396848466738,8797758305167249384,"8622-Stone-Hill-Ln,-Laurel,-MD-20724","8622 Stone Hill Ln, Laurel, MD 20724",Laurel,MD,Anne Arundel,20724,True,2026-01-29,
7026852774584477570,9109552631858691612,"343-W-Main-St,-Wellington,-UT-84542","343 W Main St, Wellington, UT 84542",Wellington,UT,Carbon,84542,True,2026-01-29,
3655920850155233421,-1370458829979095477,"4613-Kearney-Rd,-Stanley,-NY-14561","4613 Kearney Rd, Stanley, NY 14561",Stanley,NY,Ontario,14561,True,2026-01-29,
2593770483821067200,-8945930785226190060,"624-Thompson-Dr,-Saginaw,-TX-76179","624 Thompson Dr, Saginaw, TX 76179",Saginaw,TX,Tarrant,76179,True,2026-01-29,
-6745198118279514530,-5615597291132850153,"7153-Kessel-St,-Forest-Hills,-NY-11375","7153 Kessel St, Forest Hills, NY 11375",Forest Hills,NY,Queens,11375,True,2026-01-29,
-4070453485107535336,3642056177777492951,"30-Colonial-Estates-Dr,-Apt-2,-Youngstown,-OH-44514","30 Colonial Estates Dr, Apt 2, Youngstown, OH 44514",Youngstown,OH,Mahoning,44514,True,2026-01-29,
-1980404268883785632,-7103243985325642229,"4540-4542-Se-Cesar-E-Chavez-Blvd,-Portland,-OR-97202","4540-4542 Se Cesar E Chavez Blvd, Portland, OR 97202",Portland,OR,Multnomah,97202,True,2026-01-29,
3036574887792609065,-9070446490394644585,"15-Bristol-Cir,-Salinas,-CA-93906","15 Bristol Cir, Salinas, CA 93906",Salinas,CA,Monterey,93906,True,2026-01-29,
-5528734873474760356,-3379231286091172516,"Coopers-Point-Dr-NE,-Lot-15,-Townsend,-GA-31331","Coopers Point Dr NE, Lot 15, Townsend, GA 31331",Townsend,GA,McIntosh,31331,True,2026-01-29,
-3695949375237420175,4052938290866463646,"19816-Sumpter-Rd,-Cleveland,-OH-44128","19816 Sumpter Rd, Cleveland, OH 44128",Cleveland,OH,Cuyahoga,44128,True,2026-01-29,
-2701970916074618947,-5107710743286095970,"318-Heathrow-Dr,-Hiram,-GA-30141","318 Heathrow Dr, Hiram, GA 30141",Hiram,GA,Paulding,30141,True,2026-01-29,
-11055530028719749,7130018057157222163,"1643-Buffalo-Shoals-Rd,-Statesville,-NC-28677","1643 Buffalo Shoals Rd, Statesville, NC 28677",Statesville,NC,Iredell,28677,True,2026-01-29,
-5591664266819175152,-8726635590544626108,"4707-E-Kings-Canyon-Rd,-Fresno,-CA-93702","4707 E Kings Canyon Rd, Fresno, CA 93702",Fresno,CA,Fresno,93702,True,2026-01-29,
-7798657971256019433,5598109679189895580,"134-Plains-Rd,-Walden,-NY-12586","134 Plains Rd, Walden, NY 12586",Walden,NY,Orange,12586,True,2026-01-29,
-8859257271884709541,1245350096776235434,"531-Weston-Rd,-Manchester,-NH-03103","531 Weston Rd, Manchester, NH 03103",Manchester,NH,Hillsborough,03103,True,2026-01-29,
-4132724703275143113,-6466837017606767777,"68-Hamlet-Ave,-Apt-6,-Woonsocket,-RI-02895","68 Hamlet Ave, Apt 6, Woonsocket, RI 02895",Woonsocket,RI,Providence,02895,True,2026-01-29,
7819946749503301408,4110525686603222209,"18717-Big-Cedar-Way,-Edmond,-OK-73012","18717 Big Cedar Way, Edmond, OK 73012",Edmond,OK,Oklahoma,73012,True,2026-01-29,
2043231442422207205,-4250459718493852514,"6609-Stoney-Pt-N,-Norfolk,-VA-23502","6609 Stoney Pt N, Norfolk, VA 23502",Norfolk,VA,Norfolk City,23502,True,2026-01-29,
-1369533093813427537,4755513965088527366,"135-120th-St,-Rockaway-Park,-NY-11694","135 120th St, Rockaway Park, NY 11694",Rockaway Park,NY,Queens,11694,True,2026-01-29,
-8509893168137470171,-1553179915596887531,"4654-S-Lulu-Ave,-Wichita,-KS-67216","4654 S Lulu Ave, Wichita, KS 67216",Wichita,KS,Sedgwick,67216,True,2026-01-29,
-4032172573636752493,7050746844691739966,"100-N-Van-Ness-Ave,-Los-Angeles,-CA-90004","100 N Van Ness Ave, Los Angeles, CA 90004",Los Angeles,CA,Los Angeles,90004,True,2026-01-29,
-7985886810546071479,-4601730862779419831,"15643-N-Boulder-Dr,-Fountain-Hills,-AZ-85268","15643 N Boulder Dr, Fountain Hills, AZ 85268",Fountain Hills,AZ,Maricopa,85268,True,2026-01-29,
2060134145511248451,-868640272922835678,"9206-N-100th-East-Ct,-Owasso,-OK-74055","9206 N 100th East Ct, Owasso, OK 74055",Owasso,OK,Tulsa,74055,True,2026-01-29,
-5549426105663574727,6036519263674236877,"7957-Cabot-Dr,-Parma,-MI-49269","7957 Cabot Dr, Parma, MI 49269",Parma,MI,Jackson,49269,True,2026-01-29,
8227955499256461979,6491575319317709214,"2216-Valley-Holw,-Norman,-OK-73071","2216 Valley Holw, Norman, OK 73071",Norman,OK,Cleveland,73071,True,2026-01-29,
-799465821556770640,-7366903369715079008,"301-White-Oak-Dr,-Apt-107,-Santa-Rosa,-CA-95409","301 White Oak Dr, Apt 107, Santa Rosa, CA 95409",Santa Rosa,CA,Sonoma,95409,True,2026-01-29,
-2537207795830495774,-4031798950623240690,"80-Elder-St,-Milford,-CT-06460","80 Elder St, Milford, CT 06460",Milford,CT,New Haven,06460,True,2026-01-29,
-6597819664312871114,6849616051278008398,"1731-W-Flamingo-Dr,-Chandler,-AZ-85286","1731 W Flamingo Dr, Chandler, AZ 85286",Chandler,AZ,Maricopa,85286,True,2026-01-29,
-3709773022175657995,-4985182561160768254,"PO-Box-474,-Stokesdale,-NC-27357","PO Box 474, Stokesdale, NC 27357",Stokesdale,NC,Guilford,27357,True,2026-01-29,
4999161111330532284,1778453147418050093,"628-42nd-St,-Richmond,-CA-94805","628 42nd St, Richmond, CA 94805",Richmond,CA,Contra Costa,94805,True,2026-01-29,
5498861873891403168,8994442006637840437,"29551-Westhope-Dr,-Spring,-TX-77386","29551 Westhope Dr, Spring, TX 77386",Spring,TX,Montgomery,77386,True,2026-01-29,
-1725683785949699062,-2015314861300646562,"17245-Bridleway-Trl,-Boca-Raton,-FL-33496","17245 Bridleway Trl, Boca Raton, FL 33496",Boca Raton,FL,Palm Beach,33496,True,2026-01-29,
-648496767914586540,-8141179511846788487,"4010-Sherril-Brook-Rd,-Apt-103A,-San-Antonio,-TX-78228","4010 Sherril Brook Rd, Apt 103A, San Antonio, TX 78228",San Antonio,TX,Bexar,78228,True,2026-01-29,
3720680989203712397,7047084625236095611,"32-S-Monroe-Rd,-Annapolis,-MD-21402","32 S Monroe Rd, Annapolis, MD 21402",Annapolis,MD,Anne Arundel,21402,True,2026-01-29,
8146300929985779592,1792966505735431946,"1701-Garden-Dr,-Columbia,-MO-65202","1701 Garden Dr, Columbia, MO 65202",Columbia,MO,Boone,65202,True,2026-01-29,
-6448448255519650499,-5629283392177414014,"PO-Box-38185,-Baltimore,-MD-21231","PO Box 38185, Baltimore, MD 21231",Baltimore,MD,Baltimore City,21231,True,2026-01-29,
-2572129636685931259,-6456748280166992482,"8527-Holly-Spring-Ln,-Baytown,-TX-77523","8527 Holly Spring Ln, Baytown, TX 77523",Baytown,TX,Harris,77523,True,2026-01-29,
1552070243826140511,5398479016793473675,"5326-Village-Circle-Dr,-Temple-City,-CA-91780","5326 Village Circle Dr, Temple City, CA 91780",Temple City,CA,Los Angeles,91780,True,2026-01-29,
4257650302952256356,7197493634896888968,"39-Lake-Simond-Rd,-Tupper-Lake,-NY-12986","39 Lake Simond Rd, Tupper Lake, NY 12986",Tupper Lake,NY,Franklin,12986,True,2026-01-29,
-2248791726514653345,7544874295911895813,"205-Five-Oaks-Farm,-Milton,-GA-30004","205 Five Oaks Farm, Milton, GA 30004",Milton,GA,Fulton,30004,True,2026-01-29,
4395620098004454489,7448311832842081939,"9202-214th-Pl,-Queens-Village,-NY-11428","9202 214th Pl, Queens Village, NY 11428",Queens Village,NY,Queens,11428,True,2026-01-29,
-7511902576301542784,146419345599973108,"4612-Sanger-Ave,-Apt-104,-Waco,-TX-76710","4612 Sanger Ave, Apt 104, Waco, TX 76710",Waco,TX,McLennan,76710,True,2026-01-29,
-3528388841121331616,1605255155220216384,"3665-Westhaven-Dr,-Cottonwood,-CA-96022","3665 Westhaven Dr, Cottonwood, CA 96022",Cottonwood,CA,Shasta,96022,True,2026-01-29,
-7953300513622726242,-1755311591980889078,"180-Country-Ridge-Dr,-Red-Lion,-PA-17356","180 Country Ridge Dr, Red Lion, PA 17356",Red Lion,PA,York,17356,True,2026-01-29,
7380263135288968322,4980038204006049193,"30-Quaker-Ln,-Colonia,-NJ-07067","30 Quaker Ln, Colonia, NJ 07067",Colonia,NJ,Middlesex,07067,True,2026-01-29,
4952860090317285207,3714794825821544148,"924-Spring-Creek-Rd,-Weatherford,-TX-76087","924 Spring Creek Rd, Weatherford, TX 76087",Weatherford,TX,Parker,76087,True,2026-01-29,
-733750196028509461,-2279828746268055242,"2641-E-College-Ave,---204,-Decatur,-GA-30030","2641 E College Ave, # 204, Decatur, GA 30030",Decatur,GA,DeKalb,30030,True,2026-01-29,
2025340844762285083,-1279915872581463629,"1031-Deep-Creek-Rd,-Fayetteville,-NC-28312","1031 Deep Creek Rd, Fayetteville, NC 28312",Fayetteville,NC,Cumberland,28312,True,2026-01-29,
-8304500590056342868,-7680506800569707277,"5120-Ranch-Vista-St,-Pahrump,-NV-89060","5120 Ranch Vista St, Pahrump, NV 89060",Pahrump,NV,Nye,89060,True,2026-01-29,
6297793573036034285,-6324679156012770026,"775-Gulf-Shore-Dr,-Unit-1054,-Destin,-FL-32541","775 Gulf Shore Dr, Unit 1054, Destin, FL 32541",Destin,FL,Okaloosa,32541,True,2026-01-29,
-3245445433725977015,-4628587263778158961,"510-Old-Willow-Ct-NW,-Bemidji,-MN-56601","510 Old Willow Ct NW, Bemidji, MN 56601",Bemidji,MN,Beltrami,56601,True,2026-01-29,
-7613747805946845856,-1725499042192712497,"2650-Nw-Upshur-St,-Apt-6,-Portland,-OR-97210","2650 Nw Upshur St, Apt 6, Portland, OR 97210",Portland,OR,Multnomah,97210,True,2026-01-29,
-1237150211757135834,-7633836388856819196,"26-W-Goodell-St,-Ecorse,-MI-48229","26 W Goodell St, Ecorse, MI 48229",Ecorse,MI,Wayne,48229,True,2026-01-29,
7860739975767140433,-5163081636374877507,"608-W-Garrision-Dr,-Pharr,-TX-78577","608 W Garrision Dr, Pharr, TX 78577",Pharr,TX,Hidalgo,78577,True,2026-01-29,
-8822674060102762486,-2236627907877999084,"222-Segovia-Dr,-Laredo,-TX-78046","222 Segovia Dr, Laredo, TX 78046",Laredo,TX,Webb,78046,True,2026-01-29,
2198284629642401102,-2357271187758913355,"11900-Darlington-Ave,-Los-Angeles,-CA-90049","11900 Darlington Ave, Los Angeles, CA 90049",Los Angeles,CA,Los Angeles,90049,True,2026-01-29,
913465021643193245,-1915755003951862325,"1413-Canopy-Creek-Way,-Austin,-TX-78748","1413 Canopy Creek Way, Austin, TX 78748",Austin,TX,Travis,78748,True,2026-01-29,
-7626166500930254121,-8168773108206401677,"1851-S-High-St,-Columbus,-OH-43207","1851 S High St, Columbus, OH 43207",Columbus,OH,Franklin,43207,True,2026-01-29,
-7019328061297480808,-6760999584029075384,"PO-Box-275,-La-Villa,-TX-78562","PO Box 275, La Villa, TX 78562",La Villa,TX,Hidalgo,78562,True,2026-01-29,
4791890100800598612,-4187665117494795905,"8608-Blossom-Ln,-Dallas,-TX-75227","8608 Blossom Ln, Dallas, TX 75227",Dallas,TX,Dallas,75227,True,2026-01-29,
4059573721063068260,922424612023365355,"1002-Hortencia-Ave,-San-Antonio,-TX-78228","1002 Hortencia Ave, San Antonio, TX 78228",San Antonio,TX,Bexar,78228,True,2026-01-29,
5844242760670277394,8769933695919357452,"3147-Camino-Hermanos,-Lancaster,-CA-93536","3147 Camino Hermanos, Lancaster, CA 93536",Lancaster,CA,Los Angeles,93536,True,2026-01-29,
-3070707264633510949,5343850792533681203,"16538-Strathmore-Manor-Ln,-Houston,-TX-77090","16538 Strathmore Manor Ln, Houston, TX 77090",Houston,TX,Harris,77090,True,2026-01-29,
-5394330264012687825,-7766370737427051702,"3851-S-5th-St,-Milwaukee,-WI-53207","3851 S 5th St, Milwaukee, WI 53207",Milwaukee,WI,Milwaukee,53207,True,2026-01-29,
4703195730347929837,-4495924313386061152,"1241-4th-St,-Livermore,-CA-94550","1241 4th St, Livermore, CA 94550",Livermore,CA,Alameda,94550,True,2026-01-29,
-8806677203614081961,3110883835450316482,"27-Herman-Thau-Rd,-Annandale,-NJ-08801","27 Herman Thau Rd, Annandale, NJ 08801",Annandale,NJ,Hunterdon,08801,True,2026-01-29,
3210681810896046384,-4654734908138400186,"9773-Groffs-Mill-Dr,-Apt-219,-Owings-Mills,-MD-21117","9773 Groffs Mill Dr, Apt 219, Owings Mills, MD 21117",Owings Mills,MD,Baltimore,21117,True,2026-01-29,
8281585606752784949,-7610446906229603234,"1674-Green-Hills-Pl,-Perris,-CA-92571","1674 Green Hills Pl, Perris, CA 92571",Perris,CA,Riverside,92571,True,2026-01-29,
7236042423495597932,304533325363855312,"412-Village-Loop,-Lebanon,-KY-40033","412 Village Loop, Lebanon, KY 40033",Lebanon,KY,Marion,40033,True,2026-01-29,
-5862727076470375660,-3282847204712243216,"1222-Scott-St,-Davenport,-IA-52803","1222 Scott St, Davenport, IA 52803",Davenport,IA,Scott,52803,True,2026-01-29,
-5622886014775657679,7469680563242994856,"522-Woodmore-Dr,-Murfreesboro,-TN-37130","522 Woodmore Dr, Murfreesboro, TN 37130",Murfreesboro,TN,Rutherford,37130,True,2026-01-29,
-7644054609844128010,887834610425819390,"7713-Hillside-Ct,-Apt-104,-Hudson,-FL-34667","7713 Hillside Ct, Apt 104, Hudson, FL 34667",Hudson,FL,Pasco,34667,True,2026-01-29,
-2363913872734039509,-3974495217306016115,"303-Glenn-St,-Lafayette,-GA-30728","303 Glenn St, Lafayette, GA 30728",Lafayette,GA,Walker,30728,True,2026-01-29,
8629564032180664337,-1910944643221975993,"10606-Excalibur-Dr,-Little-Rock,-AR-72209","10606 Excalibur Dr, Little Rock, AR 72209",Little Rock,AR,Pulaski,72209,True,2026-01-29,
4494865129611422510,8421136603118297774,"410-E-Good-St,-Mineola,-TX-75773","410 E Good St, Mineola, TX 75773",Mineola,TX,Wood,75773,True,2026-01-29,
-1247169042586120725,4839692538170222958,"919-Trinity-Dr,-Newton,-KS-67114","919 Trinity Dr, Newton, KS 67114",Newton,KS,Harvey,67114,True,2026-01-29,
2470028323096287798,-4826985805838038173,"2735-Laguardia-St,-Portage,-IN-46368","2735 Laguardia St, Portage, IN 46368",Portage,IN,Porter,46368,True,2026-01-29,
3129260993547403384,-2828054655311037514,"7502-Lake,-Sonoma,-San-Antonio,-TX-78253","7502 Lake, Sonoma, San Antonio, TX 78253",San Antonio,TX,Bexar,78253,True,2026-01-29,
-2405091553884579320,5216297147291907216,"328-Nw-20th-St,-Homestead,-FL-33030","328 Nw 20th St, Homestead, FL 33030",Homestead,FL,Miami-Dade,33030,True,2026-01-29,
-5098063443589882130,5423338015363862853,"1975-Lakeside-Pkwy,-Ste-300,-Tucker,-GA-30084","1975 Lakeside Pkwy, Ste 300, Tucker, GA 30084",Tucker,GA,Dekalb,30084,True,2026-01-29,
-3487694047090218427,-6807239948206903237,"2055-S-Saint-Cloud-St,-Allentown,-PA-18104","2055 S Saint Cloud St, Allentown, PA 18104",Allentown,PA,Lehigh,18104,True,2026-01-29,
6825516639006076168,-8315940360001319765,"231-S-22nd-St,-Bismarck,-ND-58504","231 S 22nd St, Bismarck, ND 58504",Bismarck,ND,Burleigh,58504,True,2026-01-29,
-3746090960230641973,5429104231930827701,"623-Bucks-Trl,-Longs,-SC-29568","623 Bucks Trl, Longs, SC 29568",Longs,SC,Horry,29568,True,2026-01-29,
-2891604988697416595,-2810994282970992031,"1106-Trenton-St,-Richmond,-TX-77469","1106 Trenton St, Richmond, TX 77469",Richmond,TX,Fort Bend,77469,True,2026-01-29,
6317471814927121360,-1392981585591156024,"1403-Eveningcrest-Ct,-Arlington,-TX-76002","1403 Eveningcrest Ct, Arlington, TX 76002",Arlington,TX,Tarrant,76002,True,2026-01-29,
-5428226760150386378,8356973822555443128,"77-Flanagan-Dr,-Framingham,-MA-01701","77 Flanagan Dr, Framingham, MA 01701",Framingham,MA,Middlesex,01701,True,2026-01-29,
7151501251236772189,1471361727952554558,"Longleaf-Cir,-Unit-16,-Fairhope,-AL-36532","Longleaf Cir, Unit 16, Fairhope, AL 36532",Fairhope,AL,Baldwin,36532,True,2026-01-29,
2808405249255407422,-1427865748814262954,"6-Buttercup-Ct,-Pasco,-WA-99301","6 Buttercup Ct, Pasco, WA 99301",Pasco,WA,Franklin,99301,True,2026-01-29,
6827012645651509421,5547897549959664863,"1205-Janet-Ln,-Brownsville,-TX-78526","1205 Janet Ln, Brownsville, TX 78526",Brownsville,TX,Cameron,78526,True,2026-01-29,
-7971545408939773416,-3853986512623859414,"2252-Park-Ave,-Columbus,-IN-47201","2252 Park Ave, Columbus, IN 47201",Columbus,IN,Bartholomew,47201,True,2026-01-29,
1285234192286125904,-22364307383235286,"10011-Hammerly-Blvd,-Apt-25,-Houston,-TX-77080","10011 Hammerly Blvd, Apt 25, Houston, TX 77080",Houston,TX,Harris,77080,True,2026-01-29,
8795799814856293223,-8364076113042247445,"3030-Arbor-Ln,-Apt-202,-Northfield,-IL-60093","3030 Arbor Ln, Apt 202, Northfield, IL 60093",Northfield,IL,Cook,60093,True,2026-01-29,
1796807670049059219,2984753523321176200,"12-Valentine-Dr,-Albertson,-NY-11507","12 Valentine Dr, Albertson, NY 11507",Albertson,NY,Nassau,11507,True,2026-01-29,
-4863130138435562901,7557100024850645880,"800-Parkview-Dr,-Apt-1019,-Hallandale-Beach,-FL-33009","800 Parkview Dr, Apt 1019, Hallandale Beach, FL 33009",Hallandale Beach,FL,Broward,33009,True,2026-01-29,
2781975238471432038,-1011908360331883114,"11908-Alexis-Ln,-Ocean-Springs,-MS-39564","11908 Alexis Ln, Ocean Springs, MS 39564",Ocean Springs,MS,Jackson,39564,True,2026-01-29,
-1215589925082663204,-2625998542005053609,"1414-N-Damen-Ave,-Apt-907,-Chicago,-IL-60622","1414 N Damen Ave, Apt 907, Chicago, IL 60622",Chicago,IL,Cook,60622,True,2026-01-29,
