PROPERTY_ID,PROPERTY_TYPE,SQUARE_FOOTAGE,BEDROOMS,BATHROOMS,PROPERTY_AGE,LOT_SIZE,LATITUDE,LONGITUDE,TAX_2024,TOTAL_VALUE_2023
"608-98th-Ave-N,-Naples,-FL-34108",Single Family,1200.0,3.0,2.0,48,6534.0,26.260388,-81.812776,1581.0,170676.0
"10166-W-Piccadilly-Rd,-Avondale,-AZ-85392",Single Family,2204.0,4.0,3.0,1,5500.0,33.491945,-112.278416,157.0,149390.0
"5544-N-54th-St,-Milwaukee,-WI-53218",Single Family,896.0,3.0,1.0,75,5940.0,43.1185,-87.97958,3739.0,69700.0
"34828-Hollyhock-St,-Union-City,-CA-94587",Single Family,1392.0,3.0,2.0,56,6500.0,37.578743,-122.020454,10835.0,738104.0
"330-Dalgren-Ave,-Fort-Wayne,-IN-46805",Single Family,1168.0,3.0,1.0,101,5440.0,41.103869,-85.137213,3739.0,149390.0
"528-Alta-Ave,-Rohnert-Park,-CA-94928",Single Family,1300.0,4.0,2.0,64,6000.0,38.340938,-122.699777,3159.0,266736.0
"250-Mendall-Rd,-Acushnet,-MA-02743",Single Family,2729.0,3.0,2.0,30,41382.0,41.69677,-70.878162,6333.0,149390.0
"2740-Sparrowgap-Trl,-Antioch,-TN-37013",Single Family,1528.0,3.0,3.0,4,8276.0,36.059411,-86.605115,2004.0,68600.0
"1906-Beach-Rd,-Mchenry,-IL-60050",Single Family,1134.0,3.0,1.0,35,7500.0,42.354592,-88.296147,3739.0,55103.0
"32-Monadnock-Dr,-Westford,-MA-01886",Condo,1386.0,1.0,2.5,42,8276.0,42.563156,-71.446065,6896.0,459000.0
"2904-Peach-Tree-St,-Hemet,-CA-92545",Manufactured,1680.0,2.0,2.0,34,6098.0,33.719834,-117.001481,3993.0,331500.0
"169-Chatfield-St,-Winona,-MN-55987",Single Family,1001.0,2.0,1.0,119,3485.0,44.045997,-91.616042,3739.0,149390.0
"2048-Gamewell-Rd,-Jacksonville,-FL-32211",Single Family,1260.0,3.0,2.0,72,7825.0,30.343344,-81.590832,2545.0,150370.0
"413-Vine-St,-Somerville,-TN-38068",Single Family,1389.0,3.0,1.0,62,11520.0,35.239596,-89.356031,3739.0,14125.0
"74-Misty-Ln,-Ephrata,-PA-17522",Single Family,1512.0,3.0,2.0,24,9148.0,40.193746,-76.16153,3739.0,149390.0
"501-E-3rd-St,-Peru,-IN-46970",Single Family,1668.0,3.0,2.0,68,8052.0,40.759699,-86.052337,3739.0,91600.0
"2863-Dina-Dr,-Troy,-MI-48085",Single Family,2947.0,4.0,3.5,29,13068.0,42.613003,-83.09358,3739.0,149390.0
"11230-Fernley-Dr,-New-Orleans,-LA-70128",Single Family,1643.0,3.0,2.0,36,6900.0,30.032065,-89.953555,2278.0,16640.0
"8-Delongis-Ct,-Sparkill,-NY-10976",Single Family,2466.0,4.0,2.5,27,13068.0,41.026188,-73.930061,3739.0,259600.0
"212-Melendy-Rd,-Milford,-NH-03055",Single Family,1748.0,3.0,1.5,31,60113.0,42.805653,-71.66504,7797.0,149390.0
"101-Golden-Rod-Trl,-Perry,-GA-31069",Single Family,2602.0,4.0,2.5,8,7841.0,32.498483,-83.686076,487.0,123960.0
"622-Pocola-Ct,-Glen-Burnie,-MD-21060",Land,1584.0,3.0,2.0,46,8743.0,39.171378,-76.581361,3739.0,149390.0
"123-Rolling-Rd,-Gaithersburg,-MD-20877",Single Family,988.0,3.0,2.0,70,10029.0,39.139489,-77.187532,5135.0,344200.0
"145-S-Jackson-Way,-Alamo,-CA-94507",Single Family,3622.0,4.0,3.0,7,21780.0,37.852666,-122.03131,23669.0,2058094.0
"1013-Homewood-St,-Emporia,-KS-66801",Single Family,1391.0,5.0,3.0,9,14375.0,38.410438,-96.154362,3739.0,149390.0
"7419-Heather-Walk-Dr,-Weeki-Wachee,-FL-34613",Single Family,1432.0,3.0,2.0,42,2160.0,28.535154,-82.570457,2894.0,194814.0
"4042-E-Kilmer-St,-Tucson,-AZ-85711",Single Family,1887.0,3.0,2.0,79,13500.0,32.225862,-110.905531,3247.0,28217.0
"13620-Hutchcroft-St,-La-Puente,-CA-91746",Single Family,1137.0,4.0,2.0,72,6520.0,34.052196,-117.981595,7079.0,518119.0
"302-W-Crofton-St,-Chandler,-AZ-85225",Single Family,3205.0,3.0,5.0,40,10668.0,33.352412,-111.845676,2995.0,53680.0
"184-Amberwind-Cir,-Oakley,-CA-94561",Single Family,1772.0,3.0,2.0,9,3337.0,37.996253,-121.679252,11944.0,533477.0
"3102-Madelyn-Heights-Ter,-Marietta,-GA-30064",Single Family,5632.0,5.0,4.5,6,22216.0,33.957355,-84.6432,3739.0,390196.0
"9523-Indigo-Creek-Blvd,-Murrells-Inlet,-SC-29576",Single Family,2111.0,3.0,2.0,35,17424.0,33.60233,-79.030244,3739.0,149390.0
"1802-Wheat-St,-Columbia,-SC-29205",Condo,5920.0,2.0,1.0,96,4356.0,33.994697,-81.01943,3739.0,6960.0
"14671-N-Ct,-5,-Effingham,-IL-62401",Single Family,4223.0,3.0,2.0,8,70132.0,39.130449,-88.617857,3739.0,149390.0
"3774-Ruth-Dr,-Brunswick,-OH-44212",Single Family,1008.0,3.0,1.5,64,38899.0,41.252663,-81.821757,3739.0,75950.0
"1510-Crowe-St,-Columbia,-TN-38401",Single Family,2190.0,4.0,2.0,41,26061.0,35.580288,-87.082427,2596.0,149390.0
"7780-Buckwood-Ct,-Las-Vegas,-NV-89149",Single Family,1572.0,2.0,2.0,33,5663.0,36.261315,-115.265358,3739.0,105055.0
"8230-Sirron-St,-Detroit,-MI-48234",Single Family,1615.0,3.0,1.5,90,3920.0,42.44016,-83.019634,3739.0,149390.0
"3716-Lanamer-Rd,-Randallstown,-MD-21133",Single Family,1976.0,3.0,2.5,62,19072.0,39.377059,-76.834382,3739.0,270733.0
"231-N-Robson,-Apt-11,-Mesa,-AZ-85201",Condo,1008.0,3.0,1.0,53,989.0,33.420438,-111.835748,523.0,15910.0
"218-5th-Ave,-Venice,-CA-90291",Single Family,2723.0,4.0,3.0,98,4135.0,33.999161,-118.475195,47619.0,3863078.0
"2252-Park-Ave,-Columbus,-IN-47201",Single Family,896.0,1.0,1.0,41,10240.0,39.200722,-85.899334,3739.0,92600.0
"11837-Ne-73rd-St,-Kirkland,-WA-98033",Single Family,3640.0,4.0,3.5,10,15026.0,47.669731,-122.181658,20023.0,149390.0
"2999-3rd-St,-Unit-201,-Moline,-IL-61265",Condo,1182.0,2.0,2.0,19,8276.0,41.482832,-90.533674,3739.0,46198.0
"2235-Glenview-St,-Philadelphia,-PA-19149",Single Family,1272.0,3.0,1.0,76,1843.0,40.039456,-75.061557,2175.0,216600.0
"218-Sackett-St,-Maumee,-OH-43537",Single Family,1516.0,3.0,1.0,79,6600.0,41.568385,-83.653787,3739.0,44240.0
"1740-Midvale-Dr,-San-Diego,-CA-92105",Single Family,1134.0,3.0,1.0,71,6100.0,32.723625,-117.109125,5244.0,415858.0
"629-Wood-St,-Piqua,-OH-45356",Single Family,1070.0,2.0,1.0,106,5663.0,40.144826,-84.250125,663.0,16140.0
"250-Grandview-Ave,-Buffalo,-NY-14223",Single Family,936.0,3.0,1.0,76,9348.0,42.965268,-78.825054,3739.0,46700.0
"2120-40th-Pl,-Des-Moines,-IA-50310",Single Family,990.0,2.0,1.0,87,7000.0,41.61394,-93.672156,3739.0,149390.0
"1183-Latrobe-Dr,-Annapolis,-MD-21409",Single Family,1025.0,3.0,1.0,61,19200.0,39.044968,-76.449009,3739.0,515633.0
"10372-Allen-Dr,-Garden-Grove,-CA-92840",Single Family,3234.0,4.0,3.0,74,10632.0,33.784744,-117.951648,15848.0,149390.0
"2164-Antilles-Club-Dr,-Kissimmee,-FL-34747",Single Family,1904.0,2.0,2.0,7,6970.0,28.308522,-81.605563,7911.0,297121.0
"1462-Creekside-Dr,-Randleman,-NC-27317",Single Family,1425.0,3.0,2.0,35,112820.0,35.87159,-79.751545,3739.0,246930.0
"3935-Green-Forest-Ln-SE,-Smyrna,-GA-30082",Single Family,1922.0,3.0,2.5,55,9680.0,33.857909,-84.529608,3739.0,192508.0
"141-Snead-Rd,-Fort-Mill,-SC-29715",Single Family,1746.0,3.0,2.5,21,43560.0,35.067798,-80.928955,1332.0,7544.0
"845-Se-Lomond-Ln,-Lawton,-OK-73501",Single Family,1326.0,3.0,2.0,48,43560.0,34.598596,-98.33343,938.0,9388.0
"1536-Planters-Ridge-Ln,-Alpharetta,-GA-30004",Condo,1300.0,3.0,2.0,41,1263.0,34.083462,-84.27988,3739.0,117320.0
"307-Starling-Dr,-Grovetown,-GA-30813",Single Family,1454.0,3.0,2.0,21,10890.0,33.454744,-82.225187,2714.0,86150.0
"9725-Ne-3rd-St,-Oklahoma-City,-OK-73130",Single Family,1000.0,3.0,1.5,54,6186.0,35.469859,-97.355583,1087.0,9585.0
"9232-Summer-Tea-Way,-Elk-Grove,-CA-95624",Single Family,1520.0,3.0,2.0,31,7347.0,38.422861,-121.356514,3003.0,242062.0
"209-Chesapeake-Bay,-Winthrop-Harbor,-IL-60096",Single Family,2505.0,1.0,2.5,20,13473.0,42.491755,-87.843662,3739.0,105521.0
"5204-Debby-St,-Bakersfield,-CA-93304",Single Family,1227.0,3.0,2.0,56,6969.0,35.307132,-119.022976,2177.0,126593.0
"11908-Alexis-Ln,-Ocean-Springs,-MS-39564",Single Family,2106.0,3.0,2.0,21,10890.0,30.445858,-88.807113,1641.0,15924.0
"3965-Bristlewood-Way,-Sacramento,-CA-95823",Single Family,1603.0,3.0,2.0,24,5555.0,38.482028,-121.462362,2387.0,173267.0
"1917-Presidio-St,-Navarre,-FL-32566",Single Family,1420.0,3.0,3.0,47,19994.0,30.405066,-86.867781,785.0,112600.0
"11922-Bellaire-St,-Apt-F,-Thornton,-CO-80233",Condo,942.0,2.0,2.0,44,43560.0,39.912411,-104.938875,2143.0,20900.0
"660-Littlefield-St,-Jesup,-GA-31546",Single Family,3401.0,4.0,3.5,22,45302.0,31.587333,-81.886295,3739.0,149390.0
"116-Pinehurst-Ave,-Apt-C34,-New-York,-NY-10033",Condo,1584.0,1.0,1.0,101,191232.0,40.853143,-73.939044,3739.0,149390.0
"2629-Lake-Pointe-Dr,-Cookeville,-TN-38506",Single Family,1388.0,3.0,2.0,32,21869.0,36.129985,-85.433685,1144.0,149390.0
"52-N-Maple-Ave,-Lansdowne,-PA-19050",Single Family,2496.0,4.0,1.0,121,10250.0,39.941017,-75.267434,3739.0,149390.0
"1620-Fulton-St,-San-Francisco,-CA-94117",Condo,1319.0,2.0,1.0,126,8276.0,37.776305,-122.443595,18317.0,149390.0
"315-Brill-Rd,-Star-Tannery,-VA-22654",Single Family,1729.0,3.0,2.0,33,235224.0,39.09206,-78.448932,3739.0,149390.0
"720-Le-Mans-Way,-Half-Moon-Bay,-CA-94019",Single Family,3100.0,5.0,3.0,53,8810.0,37.486087,-122.441077,8459.0,653450.0
"2405-E-51st-St,-Davenport,-IA-52807",Condo,1152.0,2.0,2.0,47,17320.0,41.572831,-90.541549,3739.0,149390.0
"745-E-Dunne-Ave,-Morgan-Hill,-CA-95037",Unknown,1584.0,3.0,2.0,46,8276.0,37.130143,-121.638682,3739.0,149390.0
"5705-Friars-Rd,-Unit-28,-San-Diego,-CA-92110",Condo,1120.0,2.0,2.0,46,242659.0,32.76399,-117.188648,2966.0,234201.0
"944-Ashfield-Ave,-Pomona,-CA-91767",Single Family,1149.0,4.0,2.0,71,5884.0,34.082705,-117.733283,6248.0,512917.0
"1810-Birdsong-St,-Roanoke-Rapids,-NC-27870",Single Family,720.0,2.0,1.0,102,7492.0,36.444947,-77.664719,3739.0,37600.0
"813-Heritage-Dr-SW,-Marietta,-GA-30064",Condo,1452.0,2.0,2.0,44,9180.0,33.947359,-84.576325,3739.0,94000.0
"2620-W-Wolftrap-Rd,-New-River,-AZ-85087",Single Family,3728.0,4.0,5.0,5,43560.0,33.918695,-112.116068,3253.0,50510.0
"7670-Sw-82nd-Ave,-Miami,-FL-33143",Single Family,3684.0,5.0,4.0,28,29555.0,25.698594,-80.32635,13501.0,772524.0
"11-Astral-Ave,-Providence,-RI-02906",Single Family,1854.0,3.0,2.0,73,3600.0,41.841743,-71.39018,11252.0,613200.0
"7526-Mcconnell-Ave,-Los-Angeles,-CA-90045",Single Family,1273.0,3.0,1.0,76,6006.0,33.972214,-118.412938,10296.0,830653.0
"185-W-End-Ave,-Apt-7E,-New-York,-NY-10023",Condo,550.0,0.0,1.0,64,110653.0,40.777527,-73.986746,3739.0,149390.0
"303-Revere-St,-Canton,-MA-02021",Single Family,1229.0,3.0,1.0,76,10000.0,42.160568,-71.152077,4152.0,149390.0
"1434-Warwick-Furnace-Rd,-Pottstown,-PA-19465",Single Family,2978.0,2.0,1.0,26,143748.0,40.160931,-75.696729,7838.0,149390.0
"3304-Mackinac-Island-Ln,-Raleigh,-NC-27610",Single Family,3077.0,5.0,2.0,21,16553.0,35.735625,-78.533555,3704.0,263281.0
"4428-Rainbow-Blvd,-Kansas-City,-KS-66103",Single Family,1732.0,2.0,1.0,96,6708.0,39.047563,-94.612261,4602.0,26772.0
"10418-Olney-Dr,-Saint-Louis,-MO-63136",Single Family,912.0,3.0,1.0,65,7296.0,38.761267,-90.264585,1762.0,15320.0
"1637-Hemstock-Ave,-Wheaton,-IL-60189",Single Family,2764.0,3.0,2.5,50,11326.0,41.844409,-88.134652,3739.0,176740.0
"236-Park-Place-Dr,-Wadsworth,-OH-44281",Condo,1538.0,2.0,3.0,32,44.0,41.045244,-81.737927,3739.0,79300.0
"8760-Sw-20th-St,-Miami,-FL-33165",Single Family,1242.0,3.0,1.0,68,10180.0,25.751037,-80.337483,5821.0,328971.0
"567-Martin-Ln,-Augusta,-GA-30909",Single Family,1372.0,3.0,2.0,63,14375.0,33.486757,-82.043411,3739.0,54180.0
"2130-Gale-Ave,-Long-Beach,-CA-90810",Single Family,770.0,2.0,1.0,89,5057.0,33.795885,-118.207515,3421.0,240238.0
"39660-Camino-Arbusto,-Indio,-CA-92203",Single Family,2446.0,2.0,2.0,15,8276.0,33.760679,-116.244759,7654.0,149390.0
"636-9th-St,-Hermosa-Beach,-CA-90254",Townhouse,2944.0,4.0,3.5,23,5398.0,33.861313,-118.39347,3739.0,1250614.0
"335-Leyden-St,-Decatur,-GA-30030",Single Family,3032.0,4.0,4.0,6,9148.0,33.761133,-84.308027,15.0,482040.0
"6944-Phillips-Reserve-Ct,-Orlando,-FL-32819",Single Family,3789.0,4.0,4.0,10,10949.0,28.489319,-81.473579,6034.0,383524.0
"206-Stanwyck-Dr,-Iowa-City,-IA-52240",Single Family,1281.0,4.0,1.0,29,8015.0,41.632046,-91.510247,3739.0,149390.0
"3007-Bonita-Dr,-Plant-City,-FL-33566",Single Family,1188.0,2.0,1.0,63,25265.0,27.980438,-82.135514,1009.0,149390.0
"1100-Ventura-St,-Kingsburg,-CA-93631",Single Family,1242.0,2.0,1.0,71,11250.0,36.520758,-119.555543,1708.0,111324.0
"5728-W-Campo-Bello-Dr,-Glendale,-AZ-85308",Single Family,1668.0,3.0,2.0,43,7500.0,33.644585,-112.183134,1288.0,31070.0
"2628-Pershing-Ave,-Orlando,-FL-32806",Single Family,1577.0,4.0,2.0,67,12002.0,28.498358,-81.347731,2197.0,149602.0
"5912-Chimney-Rock-Dr,-Hoschton,-GA-30548",Single Family,1852.0,2.0,2.0,19,7884.0,34.117698,-83.844828,1667.0,183200.0
"3742-Albury-Ave,-Long-Beach,-CA-90808",Single Family,792.0,2.0,1.0,82,7295.0,33.826335,-118.116955,8464.0,646996.0
"402-E-Lamar-St,-Hollis,-OK-73550",Single Family,2081.0,4.0,2.0,106,8276.0,34.685173,-99.914595,3739.0,3706.0
"380-Bleecker-St-S,-Bluffton,-SC-29910",Single Family,1954.0,3.0,3.0,46,3049.0,32.276931,-80.914689,8196.0,360.0
"4529-Morning-Glory-Dr,-Matteson,-IL-60443",Single Family,2937.0,4.0,2.5,27,11625.0,41.516734,-87.724215,3739.0,34999.0
"105-Whistle-Walk,-Williamsburg,-VA-23188",Single Family,1561.0,4.0,2.0,40,17076.0,37.264221,-76.755145,2439.0,271400.0
"20630-Westport-Ave,-Euclid,-OH-44123",Single Family,1101.0,2.0,1.0,89,5520.0,41.596157,-81.536309,3739.0,23870.0
"519-Brockton-Ln,-Schaumburg,-IL-60193",Single Family,1587.0,3.0,1.5,54,8931.0,42.015956,-88.121574,3739.0,149390.0
"181-Cedar-Ave,-Hawthorne,-NJ-07506",Single Family,1412.0,3.0,2.0,61,10084.0,40.947796,-74.155986,3739.0,149390.0
"2476-Birch-St,-Easton,-PA-18042",Single Family,1435.0,3.0,1.0,126,1525.0,40.680225,-75.246733,2972.0,149390.0
"5115-Cobble-Creek-Ct,-Apt-202,-Naples,-FL-34110",Condo,2050.0,3.0,2.0,29,8276.0,26.276235,-81.751345,3587.0,149390.0
"9477-Harkness-Ave-S,-Cottage-Grove,-MN-55016",Single Family,2036.0,4.0,3.0,33,11199.0,44.812763,-92.957492,3739.0,149390.0
"161-Highland-Ave,-Ormond-Beach,-FL-32174",Single Family,951.0,3.0,1.5,96,5000.0,29.287089,-81.061508,2518.0,191449.0
"181-Archibald-St,-Rincon,-GA-31326",Single Family,2144.0,3.0,2.0,32,25700.0,32.307739,-81.220057,3739.0,130051.0
"65-Pine-Ter,-Staten-Island,-NY-10312",Single Family,1144.0,3.0,2.0,66,4500.0,40.536807,-74.176881,7448.0,149390.0
"11-Old-Cow-Path,-Miller-Place,-NY-11764",Single Family,1218.0,3.0,1.0,78,21780.0,40.946426,-73.00258,3739.0,2650.0
"6100-N-Homestead-Ln,-Paradise-Valley,-AZ-85253",Single Family,7631.0,4.0,7.0,44,40699.0,33.525138,-112.006478,22727.0,241710.0
"1600-Fern-Dr,-Mansfield,-TX-76063",Single Family,1652.0,3.0,2.0,25,10132.0,32.589261,-97.162143,3739.0,305000.0
"3992-Black-Cottonwood-Way,-San-Bernardino,-CA-92407",Single Family,2704.0,5.0,3.0,10,6250.0,34.18335,-117.408948,8291.0,149390.0
"480-Burlingham-Rd,-Bloomingburg,-NY-12721",Single Family,3192.0,4.0,3.0,38,38333.0,41.580887,-74.399624,3739.0,190000.0
"3016-W-Lingan-Ln,-Santa-Ana,-CA-92704",Single Family,2079.0,5.0,3.0,64,7446.0,33.734026,-117.909592,5874.0,149390.0
"1415-Round-Lake-Rd,-Greenwood,-IN-46143",Single Family,1248.0,3.0,2.0,21,5924.0,39.598826,-86.091605,3739.0,199300.0
"2848-N-Wilson-Ave,-Tucson,-AZ-85719",Single Family,1610.0,3.0,2.0,63,11404.0,32.2592,-110.93709,2398.0,24332.0
"389-University-Ave,-Buffalo,-NY-14223",Single Family,798.0,2.0,1.0,101,4758.0,42.962855,-78.827881,3739.0,20100.0
"870-Twin-Oaks-Dr,-Hummelstown,-PA-17036",Single Family,1670.0,3.0,1.5,61,18731.0,40.252265,-76.672576,3739.0,149390.0
"16641-S-45th-St,-Phoenix,-AZ-85048",Single Family,1363.0,3.0,2.0,27,4235.0,33.294562,-111.986754,2168.0,31370.0
"1126-N-Maple-Ave,-Sand-Springs,-OK-74063",Single Family,1040.0,3.0,1.0,71,11369.0,36.151484,-96.105233,1150.0,8472.0
"11-Johnson-Ct,-Stafford,-VA-22556",Single Family,2628.0,4.0,3.5,33,8002.0,38.464539,-77.474254,4717.0,440000.0
"3943-Antinori-Dr,-Sparks,-NV-89436",Single Family,1884.0,4.0,2.5,21,3254.0,39.611702,-119.671314,3739.0,111253.0
"620-Wild-Pine-Way,-Venice,-FL-34292",Single Family,2695.0,3.0,3.0,31,11401.0,27.080861,-82.367476,3739.0,590400.0
"1052-Plover-Way,-Oceanside,-CA-92057",Single Family,1050.0,2.0,2.0,45,1736.0,33.223711,-117.297754,3941.0,341629.0
"3210-W-End-Cir,-Apt-303,-Nashville,-TN-37203",Condo,2610.0,3.0,3.5,16,1625.0,36.142941,-86.819758,5315.0,163325.0
"1708-20th-Ave-NE,-Sauk-Rapids,-MN-56379",Single Family,1400.0,3.0,2.0,12,9154.0,45.591765,-94.121677,3739.0,149390.0
"2011-Jeffrey-Dr,-Troy,-MI-48085",Single Family,2031.0,4.0,2.0,48,10890.0,42.602603,-83.109434,3739.0,149390.0
"2920-Clay-St,-Newport-Beach,-CA-92663",Single Family,2660.0,3.0,2.0,65,5050.0,33.626143,-117.921932,18821.0,1717024.0
"3123-45th-Way-E,-Bradenton,-FL-34203",Single Family,1807.0,3.0,2.0,23,7560.0,27.459498,-82.52368,5117.0,364223.0
"3939-Meridian-Ave-N,-Seattle,-WA-98103",Single Family,1970.0,3.0,1.5,96,4000.0,47.655469,-122.334128,9859.0,149390.0
"3823-Blanding-Blvd,-Jacksonville,-FL-32210",Single Family,1771.0,3.0,3.0,63,11171.0,30.2675,-81.737056,3791.0,205500.0
"3855-American-Elm-Rd,-San-Bernardino,-CA-92407",Single Family,2956.0,4.0,2.5,19,5000.0,34.182941,-117.414809,7812.0,451099.0
"3254-Bayou-Bay-Dr,-Lakeland,-FL-33811",Single Family,1560.0,3.0,2.0,9,6673.0,28.015192,-82.009001,4314.0,248591.0
"2160-Avenida-Toronja,-Carlsbad,-CA-92009",Single Family,2560.0,4.0,3.0,27,8472.0,33.077439,-117.262162,10732.0,842198.0
"1310-Paddock-Cir,-Charlotte,-NC-28209",Single Family,1856.0,3.0,3.0,60,18595.0,35.18,-80.855134,3739.0,577800.0
"21731-Sw-99th-Ct,-Cutler-Bay,-FL-33190",Single Family,1425.0,3.0,2.0,41,3886.0,25.565132,-80.352206,5290.0,284195.0
"1844-Wakefield-Dr,-Akron,-OH-44320",Single Family,1008.0,3.0,1.0,70,8999.0,41.089715,-81.58228,3739.0,149390.0
"2215-Conniston-Way,-Oak-Harbor,-WA-98277",Single Family,1167.0,3.0,2.0,43,11326.0,48.290785,-122.723079,3739.0,401219.0
"703-Holdridge-St,-Elmira,-NY-14904",Single Family,1406.0,3.0,1.0,126,9480.0,42.070467,-76.814926,3739.0,40000.0
"17-Willow-Way,-Saint-Charles,-MO-63304",Single Family,1539.0,4.0,2.0,57,9375.0,38.743543,-90.630811,3739.0,47181.0
"8522-Boyd-Ave,-Garden-Grove,-CA-92844",Single Family,2338.0,5.0,3.0,66,7980.0,33.765904,-117.980658,8639.0,149390.0
"23-Nassau-Ave,-Inwood,-NY-11096",Unknown,1584.0,3.0,2.0,46,8276.0,40.613586,-73.753555,3739.0,149390.0
"5076-Veranda-Ter,-Davis,-CA-95618",Single Family,1189.0,2.0,1.5,38,1938.0,38.552366,-121.689236,6636.0,462212.0
"3312-Spanish-Wells-Dr,-Unit-47B,-Delray-Beach,-FL-33445",Condo,1232.0,2.0,2.5,46,8276.0,26.438433,-80.109913,5337.0,280000.0
"67-W-64th-St,-Apt-204,-Westmont,-IL-60559",Condo,750.0,2.0,2.0,51,503554.0,41.771431,-87.97751,3739.0,49240.0
"3-Gale-Ct,-Providence,-RI-02904",Single Family,1568.0,3.0,1.5,40,9875.0,41.862313,-71.434012,5709.0,149390.0
"3710-Roxbury-Ln,-Alexandria,-VA-22309",Single Family,1164.0,2.0,3.5,38,1114.0,38.736734,-77.096793,4758.0,402930.0
"13949-Sw-281st-Ter,-Homestead,-FL-33033",Single Family,964.0,2.0,2.0,39,2593.0,25.505854,-80.418533,4477.0,208000.0
"213-Sw-148th-St,-Oklahoma-City,-OK-73170",Single Family,1623.0,3.0,2.0,6,8276.0,35.320667,-97.516478,3159.0,24712.0
"2191-Parrot-Ln,-Tallahassee,-FL-32303",Single Family,1088.0,3.0,2.0,35,2178.0,30.463844,-84.327361,1841.0,105649.0
"4148-24th-Ave-S,-Minneapolis,-MN-55406",Single Family,1504.0,3.0,1.0,96,4792.0,44.927262,-93.237583,3739.0,304000.0
"1740-Earlmont-Ave,-La-Canada-Flintridge,-CA-91011",Single Family,4139.0,6.0,5.0,35,12746.0,34.220689,-118.214808,20100.0,1711009.0
"1501-Point-Of-Pnes,-Guntersville,-AL-35976",Single Family,1464.0,3.0,2.0,66,8276.0,34.302899,-86.387327,3739.0,39300.0
"23945-Edinburgh-St,-Southfield,-MI-48033",Single Family,1875.0,4.0,1.5,60,8973.0,42.463763,-83.286879,3739.0,149390.0
"34-Parkway,-Rochelle-Park,-NJ-07662",Single Family,1456.0,3.0,2.0,73,6251.0,40.899411,-74.077076,3739.0,300200.0
"731-Shoshoni-Way,-Tipp-City,-OH-45371",Single Family,1281.0,3.0,2.0,49,9583.0,39.972665,-84.187543,3739.0,58280.0
"71-New-Estate-Rd,-Littleton,-MA-01460",Single Family,1140.0,2.0,2.5,72,24032.0,42.542631,-71.504941,6926.0,149390.0
"30-Spencer-Ct,-Sausalito,-CA-94965",Single Family,2440.0,3.0,3.0,101,6000.0,37.852616,-122.483933,17551.0,1287893.0
"3210-W-End-Cir,-Apt-303,-Nashville,-TN-37203",Condo,2610.0,3.0,3.5,16,1625.0,36.142941,-86.819758,5315.0,163325.0
"19272-Hazelton-Dr,-Macomb,-MI-48042",Condo,2517.0,4.0,2.5,14,8756.0,42.714812,-82.931313,3739.0,195600.0
"4950-134th-Ct,-Apt-510,-Crestwood,-IL-60418",Condo,1200.0,2.0,2.0,30,160301.0,41.648038,-87.742905,3739.0,13554.0
"3254-Bayou-Bay-Dr,-Lakeland,-FL-33811",Single Family,1560.0,3.0,2.0,9,6673.0,28.015192,-82.009001,4314.0,248591.0
"7623-Woodland-Bend-Cir,-Fort-Myers,-FL-33912",Single Family,2548.0,4.0,3.0,30,9757.0,26.532895,-81.828714,4448.0,337443.0
"468-Meadow-Ridge-Trl,-Hudson,-WI-54016",Single Family,4000.0,4.0,3.5,19,50094.0,44.911397,-92.705848,7406.0,720300.0
"2301-Castleman-Dr,-Nashville,-TN-37215",Single Family,6999.0,4.0,4.5,14,36590.0,36.100368,-86.828327,25684.0,789300.0
"5028-Reading-Ave,-East-Chicago,-IN-46312",Single Family,836.0,3.0,2.0,106,4750.0,41.622126,-87.488415,3739.0,82500.0
"2164-Brookview-Dr-NW,-Atlanta,-GA-30318",Single Family,3452.0,4.0,3.5,68,26310.0,33.814508,-84.420255,3739.0,384720.0
"1997-Willow-Wood-Dr,-Kissimmee,-FL-34746",Single Family,1914.0,3.0,2.0,26,5924.0,28.250459,-81.427475,5430.0,342200.0
"10087-Turnberry-Isle-Ct,-North-Fort-Myers,-FL-33903",Manufactured,1256.0,2.0,2.0,38,7492.0,26.749885,-81.926934,2174.0,149390.0
"25-Edwards-Pl,-Valley-Stream,-NY-11580",Multi-Family,1817.0,4.0,2.5,96,5320.0,40.673887,-73.711729,1869.0,509.0
"1000-Reinhardt-Dr,-Lot-15,-New-Athens,-IL-62264",Land,1584.0,3.0,2.0,46,13329.0,38.313851,-89.871965,3739.0,149390.0
"1062-Laurel-Ave,-Olivehurst,-CA-95961",Single Family,1000.0,3.0,2.0,67,10991.0,39.117528,-121.576163,4076.0,238412.0
"1174-Deer-Moss-Loop,-Niceville,-FL-32578",Single Family,2520.0,4.0,3.0,5,15899.0,30.517298,-86.4189,8005.0,149390.0
"5668-W-Heritage-Ct,-Florence,-AZ-85132",Single Family,2592.0,3.0,2.0,7,6855.0,33.064393,-111.45639,3115.0,37658.0
"2472-Bluestone-Bay-Dr,-New-Lenox,-IL-60451",Single Family,2993.0,4.0,4.0,46,10454.0,41.501714,-87.918851,3739.0,152846.0
"1524-Abbotston-St,-Baltimore,-MD-21218",Multi-Family,1584.0,3.0,2.0,106,1238.0,39.323738,-76.595477,3739.0,5333.0
"2401-Thompson-Ave,-Fort-Wayne,-IN-46807",Single Family,772.0,2.0,1.0,116,4810.0,41.063337,-85.156329,3739.0,61900.0
